age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
44,29591,13,1,0,2258,40,1,0,0,1,0,1,0,1,0,1,0,1
53,137815,10,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
62,134768,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
24,82847,9,0,0,0,50,0,1,0,1,0,1,0,1,0,1,1,0
58,163113,9,0,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
34,123270,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,108100,13,0,99999,0,25,1,0,1,0,1,0,0,1,1,0,0,1
25,185942,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
46,24367,6,1,0,0,99,1,0,1,0,0,1,1,0,0,1,0,1
24,233499,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,38321,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
54,235693,7,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
59,43221,5,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
66,34218,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
34,209449,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
52,279129,10,1,0,0,37,0,1,0,1,1,0,0,1,0,1,0,1
32,226696,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
68,69249,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
48,246891,10,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
28,65078,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,147258,5,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
36,296478,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,107563,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
24,317175,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
40,213821,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
32,296466,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,189680,4,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
21,227307,9,0,0,0,43,0,1,1,0,1,0,0,1,0,1,0,1
32,196125,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,45607,14,1,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
31,103642,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
27,217848,8,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,221167,12,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
42,222596,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
35,30916,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
31,206297,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
31,137444,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,37618,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
47,105779,13,1,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
29,149324,10,1,0,1485,40,0,1,1,0,0,1,1,0,0,1,0,1
34,581071,9,1,0,0,48,0,1,0,1,1,0,0,1,0,1,0,1
36,188800,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,204209,4,1,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,137253,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
36,170376,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
31,226696,9,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
29,327766,10,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
52,238959,14,1,0,0,32,1,0,0,1,1,0,0,1,0,1,0,1
32,158291,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
32,116539,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,222289,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
45,155664,3,1,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
67,231604,9,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
40,77247,8,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
73,26248,4,1,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
51,165278,11,1,0,0,46,0,1,0,1,0,1,0,1,0,1,0,1
43,183765,10,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
62,55621,10,1,0,0,35,0,1,1,0,0,1,1,0,1,0,0,1
31,117659,7,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,195284,16,0,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
43,179866,13,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
27,209085,11,1,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
50,199995,13,1,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
35,212465,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,199539,9,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
49,102359,5,1,0,2231,40,1,0,0,1,0,1,0,1,0,1,0,1
48,135525,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
36,130620,13,0,0,0,35,0,1,1,0,1,0,0,1,1,0,1,0
29,256764,13,1,0,1564,40,0,1,0,1,0,1,0,1,0,1,0,1
39,98776,10,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
51,43354,10,1,0,0,42,0,1,0,1,0,1,0,1,0,1,0,1
40,266047,13,1,0,0,65,1,0,0,1,1,0,0,1,0,1,0,1
34,33731,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
24,23438,11,1,0,0,30,0,1,0,1,1,0,0,1,0,1,0,1
38,205852,9,1,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
25,259299,10,1,3103,0,50,1,0,1,0,0,1,1,0,0,1,0,1
35,181705,9,1,3103,0,40,1,0,1,0,0,1,1,0,0,1,0,1
31,22201,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
26,157028,14,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
29,184723,10,0,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
68,461484,10,1,0,1648,10,0,1,1,0,1,0,1,0,0,1,0,1
45,297884,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
49,219021,10,1,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
40,187702,10,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
35,124483,13,1,0,0,50,0,1,0,1,0,1,0,1,1,0,0,1
41,106698,9,0,13550,0,60,0,1,0,1,0,1,0,1,0,1,0,1
33,149726,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,226296,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,226443,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
51,388496,10,1,0,0,8,1,0,0,1,0,1,0,1,0,1,1,0
49,119904,13,0,7688,0,30,1,0,1,0,1,0,0,1,0,1,0,1
32,196342,16,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
28,394927,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
66,112376,4,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,177305,11,0,0,0,35,1,0,1,0,0,1,0,1,1,0,0,1
48,104790,7,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
66,205724,10,1,0,0,24,0,1,1,0,0,1,1,0,0,1,0,1
34,381153,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,233366,3,1,3103,0,40,0,1,1,0,0,1,1,0,1,0,1,0
31,97723,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,86551,13,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
46,165402,9,0,5178,0,40,0,1,1,0,0,1,0,1,0,1,0,1
25,189656,13,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
41,304605,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
50,425804,13,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
36,33983,11,1,0,0,42,0,1,0,1,1,0,0,1,0,1,0,1
27,212232,10,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
24,235071,7,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
45,204196,13,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
30,326104,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,185556,9,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
34,191957,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
36,157184,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
52,182187,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,1,0
29,207064,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,206206,7,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,116632,9,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
76,172637,10,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
26,250038,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
63,95680,10,1,0,0,18,1,0,1,0,0,1,1,0,0,1,0,1
34,216645,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,305379,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
22,185582,10,1,0,0,25,0,1,0,1,0,1,0,1,0,1,0,1
26,167350,10,1,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
59,140957,11,1,0,0,35,1,0,0,1,1,0,0,1,0,1,0,1
61,205711,9,1,0,0,30,1,0,1,0,1,0,1,0,0,1,0,1
66,76212,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
63,96299,9,1,0,0,45,0,1,0,1,0,1,0,1,0,1,0,1
34,319854,16,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
42,82161,9,1,0,0,72,1,0,1,0,0,1,1,0,0,1,0,1
45,168038,13,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
27,178778,13,1,0,0,80,0,1,0,1,0,1,0,1,0,1,0,1
31,206609,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,98524,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
31,124827,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,210438,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
36,334291,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,236861,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,149640,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,1,0
54,312631,15,0,0,1887,50,0,1,1,0,1,0,0,1,0,1,0,1
46,185291,7,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,236021,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,192251,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
46,224559,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
36,177154,11,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
26,242464,9,1,3103,0,40,1,0,1,0,0,1,1,0,0,1,0,1
27,190653,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
58,71283,9,1,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
45,271901,9,1,0,0,32,1,0,1,0,0,1,1,0,0,1,0,1
59,268840,10,0,0,0,16,0,1,1,0,1,0,0,1,0,1,0,1
37,116960,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,277788,7,1,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
30,213722,10,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
35,176101,9,1,0,0,80,1,0,1,0,0,1,1,0,0,1,0,1
44,304175,13,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
63,186809,13,1,0,0,30,1,0,1,0,0,1,1,0,0,1,0,1
38,133935,9,1,0,0,41,0,1,1,0,0,1,1,0,0,1,1,0
27,276776,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,682947,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
59,107833,6,1,0,1485,40,0,1,1,0,0,1,1,0,0,1,0,1
31,210164,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
31,154227,9,1,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
40,137142,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,85604,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
43,183273,14,0,15024,0,32,0,1,1,0,1,0,0,1,0,1,0,1
31,114691,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,40690,13,1,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
42,176716,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
28,263600,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,156464,13,1,0,0,85,0,1,0,1,1,0,0,1,0,1,1,0
30,460408,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,54318,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,584790,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
60,39352,4,1,0,0,48,0,1,0,1,0,1,0,1,0,1,0,1
74,54732,10,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
56,159937,9,1,0,0,30,1,0,1,0,1,0,1,0,1,0,0,1
33,220066,16,0,0,0,48,1,0,1,0,1,0,0,1,0,1,0,1
37,48093,13,1,0,0,90,0,1,0,1,0,1,0,1,0,1,0,1
32,199539,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
32,90705,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
63,22228,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
47,44257,13,1,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
41,128354,13,0,0,0,25,0,1,1,0,0,1,0,1,0,1,0,1
21,548303,9,1,0,0,40,0,1,1,0,1,0,0,1,0,1,1,0
48,105808,5,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
32,113364,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
52,229983,15,0,3103,0,30,0,1,1,0,1,0,0,1,0,1,0,1
32,127651,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,174864,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
52,254230,5,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
59,31840,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
27,23740,9,1,0,0,38,1,0,0,1,0,1,0,1,1,0,0,1
38,247111,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
64,178556,6,1,0,0,56,0,1,1,0,1,0,1,0,0,1,0,1
38,185325,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
52,326156,10,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
58,118303,9,0,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
37,175360,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
58,158864,9,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
45,133969,9,1,0,0,50,1,0,1,0,0,1,1,0,1,0,1,0
34,345705,9,1,0,0,45,1,0,0,1,0,1,0,1,0,1,0,1
29,79387,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
57,190488,7,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,348592,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
48,215389,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
33,196266,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
67,76860,9,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
24,186213,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
41,138077,14,0,0,0,10,1,0,1,0,1,0,0,1,0,1,0,1
27,115438,9,1,0,0,60,1,0,1,0,0,1,1,0,0,1,1,0
75,126225,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
33,205152,11,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
52,113522,9,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
34,108837,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,381153,6,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
29,224215,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
58,188982,9,1,0,0,20,0,1,1,0,0,1,1,0,1,0,0,1
35,33943,10,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
32,264554,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,187999,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,288568,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
66,274451,5,1,0,0,25,1,0,1,0,0,1,1,0,0,1,0,1
32,152940,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
75,81534,9,1,0,0,35,1,0,0,1,0,1,0,1,1,0,0,1
41,263339,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
46,226871,13,1,0,0,50,1,0,0,1,0,1,0,1,1,0,0,1
52,165050,9,1,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
29,383745,10,1,0,1485,40,1,0,1,0,0,1,1,0,0,1,0,1
44,180599,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
68,165017,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
48,205424,13,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
35,98283,15,1,0,0,40,0,1,0,1,1,0,0,1,1,0,1,0
28,132191,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
47,198769,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
41,152958,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,169948,10,1,0,0,80,0,1,0,1,0,1,0,1,0,1,0,1
25,202480,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
54,74660,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
53,137428,4,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
31,204052,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
19,323605,4,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
23,239539,10,1,0,0,40,0,1,0,1,0,1,0,1,1,0,0,1
47,30840,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
37,32528,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,1,0
60,124487,10,0,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
36,47310,10,0,0,0,40,1,0,0,1,1,0,0,1,1,0,0,1
43,174575,13,1,0,1564,45,0,1,0,1,1,0,0,1,0,1,0,1
32,231413,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
68,166083,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
57,256630,13,1,0,0,60,1,0,0,1,0,1,0,1,0,1,1,0
31,124020,12,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
47,101926,13,1,0,0,70,1,0,0,1,1,0,0,1,0,1,0,1
38,72338,9,1,0,0,54,1,0,1,0,0,1,1,0,1,0,0,1
34,312197,9,1,0,0,75,1,0,1,0,0,1,1,0,0,1,1,0
35,150042,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
43,180138,9,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
53,200190,10,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
60,237317,11,1,4934,0,40,1,0,0,1,1,0,0,1,0,1,0,1
63,46907,13,1,0,0,8,1,0,1,0,0,1,1,0,0,1,0,1
66,67765,7,0,0,0,84,1,0,0,1,1,0,0,1,0,1,0,1
62,81578,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
62,178764,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,174789,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
32,190290,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
63,215833,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
25,190107,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,30101,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
32,246038,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
39,338320,6,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
54,225307,7,0,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
27,265314,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
44,207685,9,1,0,1564,55,0,1,0,1,1,0,0,1,0,1,1,0
29,152951,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
73,57435,10,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
30,157778,10,1,0,0,25,0,1,1,0,1,0,1,0,0,1,0,1
46,53540,10,0,0,0,40,0,1,0,1,1,0,0,1,1,0,0,1
34,69251,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
26,233777,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
