age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
39,153976,10,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
62,140851,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
27,183523,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,343646,13,1,0,0,40,1,0,0,1,0,1,0,1,0,1,1,0
34,102130,9,1,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
31,240771,10,1,4386,0,50,0,1,1,0,0,1,1,0,0,1,0,1
60,69887,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
33,137184,12,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
48,168283,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,214838,9,1,0,0,30,1,0,1,0,0,1,1,0,0,1,0,1
38,354739,11,1,0,0,36,0,1,1,0,1,0,1,0,1,0,1,0
40,85995,6,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,190511,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,231948,9,1,0,0,64,0,1,1,0,0,1,1,0,0,1,0,1
44,178417,9,1,0,0,40,1,0,1,0,0,1,0,1,0,1,0,1
61,156542,15,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
24,117959,9,1,4386,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,238582,10,1,0,0,41,1,0,1,0,0,1,1,0,0,1,0,1
56,191330,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
35,322171,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
60,101110,11,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
51,221532,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
58,94429,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,339954,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
67,106175,13,1,0,0,20,0,1,1,0,0,1,1,0,0,1,0,1
34,265706,14,1,0,0,60,0,1,0,1,0,1,0,1,0,1,0,1
48,353824,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
45,83993,12,0,0,0,56,0,1,0,1,1,0,0,1,0,1,0,1
79,84979,11,1,0,0,20,1,0,1,0,0,1,1,0,0,1,0,1
44,194924,9,1,0,0,35,0,1,1,0,0,1,1,0,0,1,0,1
38,194630,13,0,4787,0,43,1,0,0,1,0,1,0,1,0,1,0,1
40,325159,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
72,217864,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,153614,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
30,509364,10,1,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
39,288551,10,1,0,0,52,0,1,1,0,0,1,1,0,1,0,0,1
27,275110,9,1,0,0,80,0,1,1,0,0,1,1,0,1,0,0,1
36,172425,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
53,266598,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,162003,16,1,0,0,36,0,1,0,1,1,0,0,1,0,1,0,1
66,171331,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
51,204322,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
61,42938,13,1,0,0,7,0,1,0,1,0,1,0,1,0,1,0,1
53,151411,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,153031,10,1,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
31,122612,14,0,0,0,25,0,1,1,0,0,1,0,1,1,0,1,0
56,99894,6,0,0,0,30,0,1,1,0,0,1,0,1,1,0,1,0
41,69333,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
39,24106,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
26,108542,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,176967,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
60,268954,10,1,0,0,12,1,0,1,0,0,1,1,0,0,1,0,1
19,142738,10,0,14084,0,20,0,1,0,1,1,0,0,1,0,1,0,1
46,76131,3,0,0,0,40,0,1,1,0,0,1,0,1,1,0,1,0
61,111563,13,1,0,0,20,1,0,1,0,0,1,1,0,0,1,0,1
54,178946,9,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
39,316211,9,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
34,260560,9,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
28,242832,11,0,0,0,36,0,1,1,0,1,0,0,1,0,1,0,1
49,226871,9,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
55,53481,13,1,0,0,15,0,1,1,0,0,1,1,0,0,1,0,1
32,186824,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,97837,10,1,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
59,176118,14,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
37,116960,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
52,210736,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,422933,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
47,176319,9,0,0,0,38,0,1,1,0,0,1,0,1,0,1,0,1
28,167336,9,0,0,0,45,0,1,1,0,1,0,0,1,0,1,0,1
37,160192,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,187581,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,187830,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
31,86492,11,1,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
45,117409,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
26,391349,13,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
41,172712,13,0,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
53,185407,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,192381,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,137900,13,0,0,0,48,1,0,0,1,1,0,0,1,0,1,0,1
40,170214,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,350387,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
54,172281,14,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
56,131608,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,188246,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,123011,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,1,0
28,87239,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
42,45156,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,172155,10,1,0,0,37,0,1,1,0,1,0,1,0,0,1,1,0
49,245305,6,1,0,0,42,0,1,1,0,0,1,1,0,1,0,0,1
29,221977,10,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
30,107793,10,1,0,0,56,0,1,1,0,0,1,1,0,0,1,0,1
42,194417,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
35,179668,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
55,323639,10,1,0,0,74,0,1,1,0,0,1,1,0,0,1,0,1
40,57233,11,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,254211,14,1,0,0,50,1,0,0,1,0,1,0,1,0,1,1,0
39,79586,10,1,0,0,35,0,1,1,0,0,1,1,0,1,0,1,0
32,134886,9,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
35,399601,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
49,268234,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
28,209205,13,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
36,189703,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
35,134498,10,1,0,0,45,1,0,0,1,1,0,0,1,0,1,0,1
35,66297,13,0,0,0,40,0,1,0,1,1,0,0,1,1,0,1,0
32,183304,11,1,0,0,99,0,1,1,0,0,1,1,0,0,1,0,1
42,367533,6,1,0,0,43,0,1,1,0,0,1,0,1,1,0,0,1
70,54849,16,1,0,0,20,1,0,1,0,0,1,1,0,0,1,0,1
44,307468,11,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
25,170070,13,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
40,79036,11,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
51,172022,14,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
48,198000,10,0,0,0,38,0,1,0,1,0,1,0,1,0,1,0,1
52,117674,9,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
59,70720,13,1,0,0,55,0,1,0,1,0,1,0,1,0,1,0,1
48,85384,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
40,94080,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
28,289991,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
49,90907,10,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
44,29591,13,1,0,2258,40,1,0,0,1,0,1,0,1,0,1,0,1
53,137815,10,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
40,83953,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
50,155574,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,117802,9,1,0,0,65,0,1,1,0,1,0,1,0,0,1,0,1
60,156774,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
30,218640,10,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
58,605504,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
54,129972,11,1,0,0,38,1,0,1,0,0,1,1,0,0,1,0,1
62,134768,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
38,447346,10,1,0,0,36,0,1,1,0,0,1,1,0,0,1,0,1
24,82847,9,0,0,0,50,0,1,0,1,0,1,0,1,0,1,1,0
38,273457,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
55,158315,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
47,83407,9,1,0,0,84,0,1,1,0,0,1,1,0,0,1,0,1
44,277533,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
58,163113,9,0,0,0,35,0,1,0,1,0,1,0,1,0,1,0,1
31,155781,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,123270,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,27444,10,1,0,0,46,0,1,1,0,1,0,1,0,0,1,0,1
51,132341,9,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
25,185942,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
48,77404,10,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
46,165852,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
46,24367,6,1,0,0,99,1,0,1,0,0,1,1,0,0,1,0,1
47,191978,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
24,233499,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,191355,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
44,38321,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
52,81859,9,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
54,235693,7,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
59,43221,5,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
47,280798,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
48,197683,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
50,145409,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
66,34218,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
38,168496,12,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
44,60087,9,1,0,0,45,1,0,1,0,0,1,1,0,0,1,0,1
50,138193,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
49,311671,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
34,209449,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
43,186916,14,1,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
52,279129,10,1,0,0,37,0,1,0,1,1,0,0,1,0,1,0,1
40,97688,10,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
75,113868,16,1,0,0,20,1,0,1,0,1,0,1,0,1,0,0,1
32,226696,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
38,187411,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
37,216924,9,1,0,0,44,0,1,1,0,0,1,1,0,0,1,0,1
46,273796,9,1,0,0,65,0,1,1,0,0,1,1,0,0,1,0,1
36,35945,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
68,69249,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
48,246891,10,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
47,188081,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,304512,14,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
49,329144,10,1,0,0,44,1,0,1,0,0,1,1,0,0,1,0,1
72,74141,5,0,0,0,48,0,1,1,0,1,0,0,1,1,0,0,1
47,229737,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
37,38948,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
64,96076,11,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,177727,12,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
50,160151,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
39,210610,15,1,0,0,31,1,0,1,0,1,0,1,0,0,1,1,0
28,65078,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,147258,5,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
36,296478,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,107563,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,211242,12,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
40,352080,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
24,317175,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,187411,14,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
43,203642,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
36,172256,9,1,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
53,153052,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,157473,14,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
40,213821,14,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
32,296466,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,189680,4,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
48,148254,9,0,0,0,16,0,1,1,0,0,1,0,1,0,1,0,1
21,227307,9,0,0,0,43,0,1,1,0,1,0,0,1,0,1,0,1
48,183000,10,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
28,192283,14,0,0,0,80,0,1,0,1,0,1,0,1,0,1,0,1
32,196125,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,45607,14,1,0,0,60,1,0,0,1,1,0,0,1,0,1,0,1
31,103642,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
45,168232,9,1,0,0,56,0,1,1,0,0,1,1,0,0,1,0,1
27,217848,8,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,171409,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,150429,10,1,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
47,187308,9,1,0,0,55,0,1,1,0,1,0,1,0,0,1,0,1
25,57635,11,0,0,0,42,0,1,1,0,0,1,0,1,0,1,0,1
29,119359,9,0,0,0,10,0,1,1,0,1,0,0,1,1,0,1,0
43,150519,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,193026,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
46,30111,9,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
53,346871,9,1,4787,0,46,0,1,0,1,1,0,0,1,0,1,0,1
36,153066,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
55,288907,9,1,4787,0,40,0,1,0,1,0,1,0,1,0,1,0,1
30,132601,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
35,38948,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,260868,13,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
42,222596,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,212894,14,1,0,0,23,0,1,1,0,1,0,1,0,0,1,0,1
35,30916,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
65,111483,10,1,0,2174,10,1,0,1,0,1,0,1,0,0,1,0,1
31,206297,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
42,191149,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
59,115414,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,137444,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,37618,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,209808,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,119432,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
47,105779,13,1,0,0,40,1,0,0,1,0,1,0,1,0,1,0,1
29,149324,10,1,0,1485,40,0,1,1,0,0,1,1,0,0,1,0,1
63,546118,10,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
52,217663,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
57,180920,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,581071,9,1,0,0,48,0,1,0,1,1,0,0,1,0,1,0,1
36,188800,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
66,104576,13,1,0,0,8,1,0,1,0,1,0,1,0,0,1,0,1
52,284129,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,68898,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
57,204209,4,1,3103,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,288566,13,1,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
52,231196,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
51,137253,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
47,67716,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,165881,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
36,170376,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
45,197038,13,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
34,320077,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
45,160440,9,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
47,114459,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,226696,9,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
32,83413,13,1,0,0,35,1,0,1,0,1,0,1,0,0,1,0,1
44,316120,15,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
45,380922,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
41,89172,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
29,327766,10,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
50,187830,14,1,0,0,62,0,1,0,1,1,0,0,1,0,1,0,1
52,238959,14,1,0,0,32,1,0,0,1,1,0,0,1,0,1,0,1
32,158291,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
54,146574,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,200235,11,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
32,116539,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,74712,9,1,0,0,40,1,0,1,0,0,1,1,0,1,0,0,1
49,296849,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
56,231781,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,174102,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,185385,9,1,0,0,47,0,1,1,0,0,1,1,0,0,1,0,1
63,222289,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
47,168337,9,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
45,155664,3,1,0,0,40,1,0,1,0,0,1,1,0,0,1,1,0
67,231604,9,1,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
28,220043,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,77247,8,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
52,284329,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
57,204751,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
73,26248,4,1,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
65,44807,10,1,0,0,48,1,0,1,0,1,0,1,0,0,1,0,1
42,83411,9,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
51,165278,11,1,0,0,46,0,1,0,1,0,1,0,1,0,1,0,1
28,213195,12,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
43,183765,10,1,0,0,40,0,1,0,1,0,1,0,1,0,1,0,1
