age,fnlwgt,education-num,sex,capital-gain,capital-loss,hours-per-week,workclass_Non-Private,workclass_Private,marital-status_Married,marital-status_Non-Married,occupation_Managerial-Specialist,occupation_Other,relationship_Husband,relationship_Non-Husband,race_Non-White,race_White,native-country_Non-US,native-country_US
44,211759,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
31,166248,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,159869,16,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
44,182383,10,0,0,0,35,0,1,1,0,1,0,0,1,0,1,0,1
56,182142,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
70,172370,15,1,0,0,25,1,0,1,0,1,0,1,0,0,1,0,1
33,267404,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
58,519006,9,1,0,0,52,0,1,1,0,0,1,1,0,0,1,0,1
39,597843,14,0,0,0,50,1,0,0,1,1,0,0,1,0,1,1,0
47,186311,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
36,175769,15,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
44,200194,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,66118,10,0,0,0,25,1,0,1,0,0,1,0,1,0,1,0,1
44,57600,10,0,0,0,38,0,1,1,0,1,0,0,1,0,1,0,1
44,238188,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
54,163815,14,1,0,0,60,1,0,0,1,0,1,0,1,0,1,0,1
52,29658,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
51,104748,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
35,475324,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
33,368675,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
40,199303,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,153926,9,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
40,212847,10,1,0,2179,40,0,1,1,0,1,0,1,0,0,1,0,1
42,89003,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
39,348960,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,66561,13,1,0,0,37,0,1,1,0,1,0,1,0,0,1,0,1
53,157059,9,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
44,177851,15,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
42,116632,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
57,214619,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
37,199265,10,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
47,198901,9,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
33,29144,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
62,106069,4,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,256864,11,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
28,296450,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
35,223514,13,0,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
41,176663,9,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
45,192323,12,1,0,0,66,0,1,1,0,0,1,1,0,0,1,1,0
30,183620,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
65,209831,11,0,0,0,40,0,1,1,0,1,0,0,1,0,1,0,1
38,158363,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,175343,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,154227,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,94448,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
39,91039,14,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
49,390746,13,1,0,1672,45,0,1,1,0,1,0,1,0,0,1,1,0
46,181413,12,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
31,249869,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
28,106721,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
53,23686,13,0,0,1741,40,0,1,0,1,1,0,0,1,0,1,0,1
59,193375,14,0,0,0,10,0,1,1,0,1,0,0,1,0,1,0,1
54,310774,13,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,146326,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
37,189251,16,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
45,31478,13,1,2829,0,60,1,0,1,0,0,1,1,0,0,1,0,1
44,32000,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,184659,10,1,0,0,52,0,1,1,0,1,0,1,0,0,1,0,1
25,208881,13,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
66,97847,11,1,0,0,38,0,1,1,0,0,1,1,0,0,1,0,1
38,360494,15,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
40,165309,10,1,0,0,43,0,1,1,0,0,1,1,0,0,1,0,1
36,186934,10,1,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
30,167476,10,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
43,86797,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,28119,13,1,0,0,65,1,0,0,1,1,0,0,1,0,1,0,1
53,221672,8,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
44,115932,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,36104,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
54,146310,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
47,402975,10,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
42,321086,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
28,142443,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
36,414683,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
62,213700,16,1,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
44,321824,9,1,0,0,38,1,0,1,0,0,1,1,0,0,1,0,1
33,589155,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
42,190786,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
56,245215,16,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
44,186790,14,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
30,345122,15,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
28,419740,13,1,0,0,52,1,0,0,1,1,0,0,1,0,1,0,1
40,145160,10,1,0,0,43,0,1,1,0,1,0,1,0,0,1,0,1
46,330901,10,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
43,416338,13,1,0,0,50,0,1,0,1,0,1,0,1,0,1,0,1
34,313729,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
36,116358,14,1,0,0,45,0,1,1,0,1,0,1,0,1,0,1,0
35,308489,13,1,0,0,50,0,1,1,0,0,1,1,0,1,0,0,1
35,211154,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
79,146244,16,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
55,243929,14,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
61,178312,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
40,45093,14,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
39,89508,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,165001,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
37,122493,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
55,304695,15,1,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
48,182211,10,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
33,260560,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,216999,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
36,135289,9,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
37,102953,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,181553,13,1,0,0,55,0,1,0,1,1,0,0,1,0,1,0,1
28,302903,13,0,0,1485,40,0,1,1,0,1,0,0,1,1,0,0,1
41,193524,9,1,0,1485,40,0,1,1,0,0,1,1,0,0,1,0,1
28,119128,12,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,156728,13,1,0,0,56,0,1,1,0,1,0,1,0,0,1,0,1
50,228057,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
43,201723,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,33331,10,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
46,200569,9,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
44,282192,12,1,0,0,60,0,1,1,0,1,0,1,0,1,0,0,1
53,206288,13,1,0,0,35,1,0,1,0,0,1,1,0,1,0,1,0
35,343403,16,0,0,0,20,0,1,1,0,0,1,0,1,0,1,0,1
22,40767,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
48,115585,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,110747,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,384627,14,0,2580,0,18,1,0,1,0,1,0,0,1,0,1,0,1
37,192939,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,249072,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
42,201522,13,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
49,71195,14,1,0,0,60,0,1,0,1,1,0,0,1,0,1,0,1
45,22610,10,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
50,248619,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,47012,13,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,177487,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,204235,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
31,190401,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
38,199346,10,0,0,0,45,1,0,1,0,1,0,0,1,0,1,0,1
48,191858,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
40,301007,13,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
53,166386,13,0,0,0,40,0,1,1,0,1,0,0,1,1,0,1,0
31,215297,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
48,377757,6,1,0,0,70,0,1,1,0,0,1,1,0,0,1,0,1
53,260106,15,0,0,0,50,1,0,0,1,1,0,0,1,0,1,0,1
50,158284,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
31,187689,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
60,248160,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
61,172037,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,235567,9,0,0,0,52,0,1,1,0,1,0,0,1,0,1,0,1
46,245724,13,1,3818,0,44,0,1,1,0,1,0,1,0,0,1,0,1
51,122109,10,0,0,0,35,0,1,1,0,1,0,0,1,0,1,0,1
41,98823,13,1,0,0,50,1,0,1,0,1,0,1,0,0,1,0,1
23,173670,13,0,0,0,45,0,1,1,0,1,0,0,1,0,1,0,1
58,294313,10,0,0,0,55,1,0,1,0,1,0,0,1,1,0,0,1
46,32290,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
55,141877,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,240124,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
26,272618,13,1,0,0,55,0,1,1,0,0,1,1,0,0,1,0,1
43,35034,13,1,0,0,21,1,0,1,0,1,0,1,0,0,1,0,1
44,421449,9,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
35,335704,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
42,194636,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,347623,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,287480,14,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
35,226789,10,1,0,0,58,0,1,1,0,1,0,1,0,0,1,0,1
43,484861,10,1,4064,0,38,0,1,1,0,0,1,1,0,0,1,0,1
47,103757,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,180636,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,328013,14,1,0,0,65,0,1,0,1,1,0,0,1,1,0,0,1
50,174964,6,1,0,0,99,0,1,1,0,0,1,1,0,0,1,0,1
47,134671,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
45,49595,10,1,0,0,80,1,0,1,0,1,0,1,0,0,1,0,1
36,170842,14,1,0,0,35,0,1,1,0,1,0,1,0,0,1,0,1
42,335846,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
64,275034,10,1,0,0,35,1,0,1,0,0,1,1,0,0,1,0,1
35,28996,11,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
34,158688,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
45,154174,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
26,93806,10,1,0,0,55,1,0,1,0,0,1,1,0,0,1,0,1
32,199227,13,1,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
26,131777,13,1,0,2002,40,0,1,1,0,0,1,1,0,0,1,0,1
35,32528,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,405601,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
41,73199,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
30,443546,11,1,0,0,35,1,0,1,0,0,1,1,0,0,1,0,1
29,160786,9,1,0,0,55,1,0,1,0,1,0,1,0,0,1,0,1
67,105252,10,1,7978,0,35,0,1,0,1,1,0,0,1,0,1,0,1
44,56651,13,1,0,0,52,1,0,1,0,1,0,1,0,0,1,0,1
57,158077,13,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
36,233955,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
58,238438,10,1,0,0,42,0,1,1,0,1,0,1,0,0,1,0,1
44,230684,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
39,168355,9,1,0,0,70,1,0,1,0,1,0,1,0,0,1,0,1
50,95949,13,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
39,327164,14,1,0,0,45,1,0,1,0,1,0,1,0,0,1,0,1
39,372130,14,1,5013,0,56,1,0,1,0,1,0,1,0,1,0,0,1
31,202729,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
48,227714,13,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
38,258339,11,1,0,0,70,0,1,1,0,0,1,1,0,0,1,1,0
40,101593,13,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
58,272902,13,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
43,184099,12,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,27802,11,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,201495,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
42,268183,13,1,0,1485,60,0,1,1,0,1,0,1,0,0,1,0,1
40,218653,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
53,182907,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
45,189564,14,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1
52,289804,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
59,91384,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
46,93557,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
36,54229,12,0,0,0,37,0,1,1,0,1,0,0,1,0,1,0,1
39,236391,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
45,191098,13,1,0,0,40,0,1,1,0,1,0,1,0,1,0,1,0
42,340148,10,0,0,0,40,1,0,1,0,1,0,0,1,0,1,0,1
44,107584,14,1,3908,0,50,0,1,1,0,1,0,1,0,0,1,0,1
56,161944,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,396116,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,134286,10,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
42,181265,11,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
33,119829,9,0,0,0,60,1,0,1,0,1,0,0,1,0,1,0,1
65,42488,15,1,2653,0,8,1,0,1,0,1,0,1,0,0,1,0,1
45,120724,14,1,4386,0,40,0,1,1,0,1,0,1,0,0,1,0,1
50,173754,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
63,170529,13,0,0,0,45,0,1,1,0,0,1,0,1,1,0,0,1
60,113658,10,0,0,0,35,1,0,1,0,1,0,0,1,0,1,0,1
43,151504,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,385183,10,1,0,0,60,1,0,1,0,0,1,1,0,0,1,0,1
38,187983,15,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
30,34574,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
34,377850,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
38,142022,9,0,0,0,40,1,0,1,0,1,0,0,1,1,0,0,1
47,243631,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,1,0
40,193385,15,0,0,0,40,0,1,1,0,1,0,0,1,1,0,1,0
28,206351,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
57,157974,9,1,0,0,48,0,1,0,1,0,1,0,1,1,0,0,1
48,310639,10,1,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
28,285897,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
37,24342,10,1,0,0,38,1,0,1,0,1,0,1,0,0,1,0,1
44,220563,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
28,51461,14,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
37,224566,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
30,361742,10,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
52,152795,10,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
28,219705,13,1,5013,0,55,1,0,1,0,1,0,1,0,0,1,0,1
44,198452,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
58,110199,4,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
38,450924,8,1,3942,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,117186,13,1,0,0,45,0,1,1,0,1,0,1,0,0,1,0,1
40,205987,15,0,0,0,40,0,1,0,1,1,0,0,1,0,1,1,0
36,218490,11,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
32,302845,9,0,0,0,48,0,1,1,0,1,0,0,1,0,1,0,1
50,281504,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
50,141875,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,23776,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
52,145409,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,549341,13,1,0,0,35,1,0,1,0,1,0,1,0,1,0,0,1
43,424094,16,0,0,0,40,1,0,0,1,1,0,0,1,0,1,0,1
42,90693,13,1,0,0,70,1,0,1,0,1,0,1,0,0,1,0,1
32,218322,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
42,154374,13,1,0,0,58,0,1,1,0,0,1,1,0,0,1,0,1
41,120277,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,1,0
40,228659,12,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
28,192010,13,0,0,0,35,0,1,1,0,0,1,0,1,0,1,0,1
37,254202,13,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
68,535762,10,1,0,1844,10,0,1,1,0,1,0,1,0,0,1,0,1
61,232719,14,1,0,0,50,0,1,1,0,1,0,1,0,0,1,0,1
35,31023,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
36,153205,13,1,0,0,45,0,1,1,0,1,0,1,0,1,0,1,0
37,282461,10,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
42,171351,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
34,182926,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
49,175622,14,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
58,121912,11,1,0,0,42,1,0,1,0,0,1,1,0,0,1,0,1
43,25005,10,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
54,102828,9,1,0,0,49,0,1,1,0,0,1,1,0,0,1,0,1
48,76482,10,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
55,103948,11,1,0,0,60,1,0,1,0,1,0,1,0,0,1,0,1
38,297767,14,1,0,0,40,0,1,1,0,1,0,1,0,1,0,0,1
45,247053,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
54,96062,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
64,211222,13,1,0,0,40,1,0,1,0,1,0,1,0,0,1,0,1
33,194901,9,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
31,437200,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,1,0
30,54684,15,1,0,0,55,1,0,0,1,1,0,0,1,0,1,1,0
30,523095,10,1,0,0,45,1,0,0,1,0,1,0,1,0,1,0,1
46,142210,9,0,0,0,25,1,0,1,0,1,0,0,1,0,1,0,1
49,74984,6,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
27,284250,10,0,0,0,40,0,1,1,0,1,0,0,1,1,0,0,1
48,180532,11,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
53,155963,13,1,0,0,30,0,1,1,0,0,1,1,0,0,1,0,1
58,181974,16,0,0,0,99,1,0,0,1,1,0,0,1,0,1,0,1
35,233533,13,1,0,0,42,0,1,1,0,0,1,1,0,0,1,0,1
60,165792,14,0,0,0,8,1,0,1,0,1,0,0,1,0,1,0,1
41,306405,10,0,0,0,40,0,1,1,0,0,1,0,1,0,1,0,1
41,413365,9,1,0,0,40,0,1,1,0,0,1,1,0,1,0,0,1
33,79580,13,1,0,0,40,1,0,1,0,1,0,1,0,1,0,0,1
43,398959,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,173495,9,1,0,0,50,1,0,1,0,0,1,1,0,0,1,0,1
35,296738,7,0,6849,0,60,0,1,0,1,0,1,0,1,0,1,0,1
42,138634,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
41,253189,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
33,226624,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
43,200835,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
45,201865,13,1,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
35,147548,9,1,0,0,60,0,1,1,0,0,1,1,0,0,1,0,1
49,334787,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
52,172962,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
38,245372,10,1,3137,0,50,1,0,1,0,1,0,1,0,0,1,0,1
37,84306,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
46,59287,10,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,105304,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
44,175943,13,0,0,0,20,0,1,1,0,1,0,0,1,0,1,0,1
46,192835,10,1,0,0,48,0,1,1,0,0,1,1,0,0,1,0,1
29,127892,13,1,0,0,45,0,1,1,0,0,1,1,0,0,1,0,1
42,124692,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
55,173422,10,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
49,178749,14,0,0,0,40,0,1,0,1,1,0,0,1,0,1,0,1
55,136819,13,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
32,156464,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
64,46087,13,0,0,0,50,0,1,0,1,1,0,0,1,0,1,0,1
30,100734,13,0,0,0,38,0,1,1,0,1,0,0,1,0,1,0,1
28,159623,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
39,202950,13,1,0,0,45,0,1,0,1,1,0,0,1,0,1,0,1
28,328949,15,1,0,0,60,0,1,1,0,1,0,1,0,0,1,0,1
38,278403,13,1,0,0,48,0,1,1,0,1,0,1,0,0,1,0,1
42,85995,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
50,222020,9,1,0,0,40,0,1,1,0,0,1,1,0,0,1,0,1
36,167440,10,1,0,0,44,0,1,1,0,1,0,1,0,0,1,0,1
35,282951,13,1,0,0,70,0,1,1,0,1,0,1,0,0,1,0,1
60,313946,9,1,0,0,40,1,0,1,0,0,1,1,0,0,1,0,1
56,147653,10,0,0,0,50,0,1,1,0,1,0,0,1,0,1,0,1
38,239755,9,1,0,0,40,0,1,1,0,1,0,1,0,0,1,0,1
47,194698,9,1,0,0,50,0,1,1,0,0,1,1,0,0,1,0,1
42,204033,13,0,0,0,35,1,0,1,0,1,0,0,1,0,1,0,1
